USERID	NAME	SURNAME	GENDER	RACE	AGE	PROVINCE	CHANNEL2	RECORDDATE	EMAIL	RECORDTIME	DURATION2	SOCIAL_MEDIA_HANDLE
789060	Donald?	Paradis	male	black	32	Gauteng	Africa Magic	2016/03/30	Donald?225@mailxyz.com	17:01:00.000	00:00:20.000	@Donald?22
789060	Donald?	Paradis	male	black	32	Gauteng	Supersport Live Events	2016/03/25	Donald?225@mailxyz.com	15:23:00.000	00:00:56.000	@Donald?22
789060	Donald?	Paradis	male	black	32	Gauteng	Trace TV	2016/02/02	Donald?225@mailxyz.com	17:18:00.000	00:02:39.000	@Donald?22
789060	Donald?	Paradis	male	black	32	Gauteng	Trace TV	2016/03/18	Donald?225@mailxyz.com	16:56:00.000	00:56:33.000	@Donald?22
789060	Donald?	Paradis	male	black	32	Gauteng	CNN	2016/03/20	Donald?225@mailxyz.com	04:25:00.000	00:01:21.000	@Donald?22
789060	Donald?	Paradis	male	black	32	Gauteng	Cartoon Network	2016/02/03	Donald?225@mailxyz.com	06:43:00.000	00:01:36.000	@Donald?22
789060	Donald?	Paradis	male	black	32	Gauteng	Sawsee	2016/03/31	Donald?225@mailxyz.com	10:01:00.000	00:08:10.000	@Donald?22
809362	Shane?	Singer	male	black	36	Gauteng	E! Entertainment	2016/01/09	Shane?24@abcmail.com	08:25:00.000	00:07:52.000	@Shane?2
809362	Shane?	Singer	male	black	36	Gauteng	Africa Magic	2016/03/24	Shane?24@abcmail.com	09:09:00.000	00:00:00.000	@Shane?2
809362	Shane?	Singer	male	black	36	Gauteng	Africa Magic	2016/03/26	Shane?24@abcmail.com	15:33:00.000	00:03:44.000	@Shane?2
789061	Randy?	Mccollum	male	black	33	Gauteng	Cartoon Network	2016/02/28	Randy?395@mailxyz.com	08:09:00.000	00:08:43.000	@Randy?39
789061	Randy?	Mccollum	male	black	33	Gauteng	Channel O	2016/02/15	Randy?395@mailxyz.com	08:40:00.000	00:01:09.000	@Randy?39
789061	Randy?	Mccollum	male	black	33	Gauteng	Africa Magic	2016/01/09	Randy?395@mailxyz.com	15:40:00.000	00:05:21.000	@Randy?39
789061	Randy?	Mccollum	male	black	33	Gauteng	Channel O	2016/02/05	Randy?395@mailxyz.com	13:47:00.000	00:03:12.000	@Randy?39
789061	Randy?	Mccollum	male	black	33	Gauteng	Africa Magic	2016/02/20	Randy?395@mailxyz.com	05:34:00.000	00:02:58.000	@Randy?39
789061	Randy?	Mccollum	male	black	33	Gauteng	Channel O	2016/02/21	Randy?395@mailxyz.com	13:45:00.000	00:52:30.000	@Randy?39
789061	Randy?	Mccollum	male	black	33	Gauteng	Boomerang	2016/02/19	Randy?395@mailxyz.com	11:03:00.000	00:01:29.000	@Randy?39
772202	Hugh	Tancredi	male	black	26	Gauteng	Channel O	2016/02/19	Hugh13@mail.com	20:15:00.000	00:06:21.000	@Hugh1
803921	None	None	None	None	0	None	ICC Cricket World Cup 2011	2016/03/01	Torrie?73@mail.com	03:17:00.000	00:02:18.000	None
809364	Royal?	Shkreli	male	indian_asian	36	Mpumalanga	ICC Cricket World Cup 2011	2016/02/27	Royal?172@gmail.com	18:13:00.000	00:00:56.000	@Royal?17
809364	Royal?	Shkreli	male	indian_asian	36	Mpumalanga	CNN	2016/02/28	Royal?172@gmail.com	20:20:00.000	00:00:31.000	@Royal?17
869328	Irmgard?	Bilyeu	female	indian_asian	42	Gauteng	Cartoon Network	2016/03/30	Irmgard?304@abcmail.com	23:52:00.000	00:01:01.000	@Irmgard?30
869328	Irmgard?	Bilyeu	female	indian_asian	42	Gauteng	Cartoon Network	2016/03/30	Irmgard?304@abcmail.com	19:13:00.000	00:00:36.000	@Irmgard?30
869328	Irmgard?	Bilyeu	female	indian_asian	42	Gauteng	SuperSport Blitz	2016/03/09	Irmgard?304@abcmail.com	08:51:00.000	00:03:52.000	@Irmgard?30
789062	Lane?	Beville	male	black	33	Gauteng	Channel O	2016/03/29	Lane?114@abcmail.com	02:23:00.000	00:15:45.000	@Lane?11
789062	Lane?	Beville	male	black	33	Gauteng	Boomerang	2016/03/02	Lane?114@abcmail.com	06:01:00.000	00:00:22.000	@Lane?11
789062	Lane?	Beville	male	black	33	Gauteng	Africa Magic	2016/03/06	Lane?114@abcmail.com	15:58:00.000	00:00:00.000	@Lane?11
2287109	Hyman?	Mcclaine	male	black	27	Western Cape	Africa Magic	2016/02/25	Hyman?81@yahoo.com	19:48:00.000	00:00:10.000	@Hyman?8
2287109	Hyman?	Mcclaine	male	black	27	Western Cape	Africa Magic	2016/02/25	Hyman?81@yahoo.com	15:59:00.000	00:00:04.000	@Hyman?8
789064	Yolonda?	Pascarella	female	coloured	27	Western Cape	Trace TV	2016/03/04	Yolonda?411@yahoo.com	07:21:00.000	00:02:18.000	@Yolonda?41
789064	Yolonda?	Pascarella	female	coloured	27	Western Cape	Supersport Live Events	2016/02/04	Yolonda?411@yahoo.com	14:12:00.000	00:03:00.000	@Yolonda?41
809369	Donald?	Marek	male	coloured	33	Western Cape	Supersport Live Events	2016/01/25	Donald?221@yahoo.com	15:59:00.000	00:29:40.000	@Donald?22
809369	Donald?	Marek	male	coloured	33	Western Cape	Supersport Live Events	2016/03/07	Donald?221@yahoo.com	17:16:00.000	00:19:14.000	@Donald?22
809369	Donald?	Marek	male	coloured	33	Western Cape	SawSee	2016/03/29	Donald?221@yahoo.com	16:03:00.000	00:03:14.000	@Donald?22
809369	Donald?	Marek	male	coloured	33	Western Cape	Trace TV	2016/03/10	Donald?221@yahoo.com	21:30:00.000	02:05:33.000	@Donald?22
809369	Donald?	Marek	male	coloured	33	Western Cape	Trace TV	2016/02/21	Donald?221@yahoo.com	18:03:00.000	00:29:39.000	@Donald?22
809369	Donald?	Marek	male	coloured	33	Western Cape	Supersport Live Events	2016/02/17	Donald?221@yahoo.com	18:45:00.000	00:01:22.000	@Donald?22
809369	Donald?	Marek	male	coloured	33	Western Cape	Boomerang	2016/03/31	Donald?221@yahoo.com	23:24:00.000	00:03:28.000	@Donald?22
809369	Donald?	Marek	male	coloured	33	Western Cape	ICC Cricket World Cup 2011	2016/03/12	Donald?221@yahoo.com	08:24:00.000	00:32:00.000	@Donald?22
809369	Donald?	Marek	male	coloured	33	Western Cape	Trace TV	2016/03/09	Donald?221@yahoo.com	03:54:00.000	00:08:27.000	@Donald?22
809369	Donald?	Marek	male	coloured	33	Western Cape	ICC Cricket World Cup 2011	2016/03/31	Donald?221@yahoo.com	13:17:00.000	00:14:12.000	@Donald?22
809369	Donald?	Marek	male	coloured	33	Western Cape	ICC Cricket World Cup 2011	2016/02/19	Donald?221@yahoo.com	07:20:00.000	00:16:26.000	@Donald?22
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Channel O	2016/02/21	Claud?343@mail.com	06:27:00.000	00:01:45.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Africa Magic	2016/02/02	Claud?343@mail.com	10:17:00.000	00:00:14.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Cartoon Network	2016/02/25	Claud?343@mail.com	06:38:00.000	00:00:42.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Channel O	2016/02/18	Claud?343@mail.com	12:00:00.000	00:02:27.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Channel O	2016/02/01	Claud?343@mail.com	12:51:00.000	00:04:03.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Boomerang	2016/01/30	Claud?343@mail.com	21:43:00.000	00:00:45.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Africa Magic	2016/03/02	Claud?343@mail.com	12:32:00.000	00:00:21.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Channel O	2016/03/08	Claud?343@mail.com	10:46:00.000	00:01:36.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	CNN	2016/03/08	Claud?343@mail.com	15:28:00.000	00:00:34.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Channel O	2016/03/08	Claud?343@mail.com	15:28:00.000	00:00:42.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Channel O	2016/01/27	Claud?343@mail.com	12:03:00.000	00:00:27.000	@Claud?34
772209	Claud?	Sytsma	male	None	19	Mpumalanga	Channel O	2016/02/28	Claud?343@mail.com	16:53:00.000	00:10:27.000	@Claud?34
820872	Hyman?	Nicholls	male	black	29	Free State	CNN	2016/01/16	Hyman?82@gmail.com	09:52:00.000	00:05:53.000	@Hyman?8
820872	Hyman?	Nicholls	male	black	29	Free State	Cartoon Network	2016/02/13	Hyman?82@gmail.com	19:35:00.000	00:00:39.000	@Hyman?8
820872	Hyman?	Nicholls	male	black	29	Free State	Cartoon Network	2016/03/01	Hyman?82@gmail.com	12:15:00.000	00:00:53.000	@Hyman?8
905064	Donald?	Mina	male	indian_asian	47	Limpopo	ICC Cricket World Cup 2011	2016/03/01	Donald?224@abcmail.com	22:07:00.000	00:00:14.000	@Donald?22
792937	Michel?	Sieren	male	black	32	Gauteng	Channel O	2016/01/11	Michel?201@yahoo.com	18:18:00.000	00:01:03.000	@Michel?20
792937	Michel?	Sieren	male	black	32	Gauteng	Trace TV	2016/01/24	Michel?201@yahoo.com	18:35:00.000	00:12:39.000	@Michel?20
792937	Michel?	Sieren	male	black	32	Gauteng	ICC Cricket World Cup 2011	2016/03/13	Michel?201@yahoo.com	18:39:00.000	00:01:10.000	@Michel?20
789068	Charlie?	Fudge	male	coloured	30	Eastern Cape	Trace TV	2016/03/14	Charlie?364@abcmail.com	10:38:00.000	00:00:24.000	@Charlie?36
789068	Charlie?	Fudge	male	coloured	30	Eastern Cape	Supersport Live Events	2016/03/18	Charlie?364@abcmail.com	14:04:00.000	00:03:56.000	@Charlie?36
819539	None	None	None	None	0	None	SuperSport Blitz	2016/03/19	Eula?495@mailxyz.com	07:23:00.000	00:00:00.000	None
819539	None	None	None	None	0	None	Supersport Live Events	2016/03/31	Eula?495@mailxyz.com	10:45:00.000	00:00:12.000	None
819539	None	None	None	None	0	None	Africa Magic	2016/03/30	Eula?495@mailxyz.com	14:13:00.000	00:00:00.000	None
819539	None	None	None	None	0	None	Break in transmission	2016/03/08	Eula?495@mailxyz.com	09:19:00.000	00:00:00.000	None
809374	Charlie?	Slane	male	white	25	Gauteng	Channel O	2016/03/19	Charlie?361@yahoo.com	05:10:00.000	00:00:00.000	@Charlie?36
809374	Charlie?	Slane	male	white	25	Gauteng	Trace TV	2016/03/12	Charlie?361@yahoo.com	09:38:00.000	00:03:36.000	@Charlie?36
809374	Charlie?	Slane	male	white	25	Gauteng	Supersport Live Events	2016/03/12	Charlie?361@yahoo.com	09:48:00.000	00:03:40.000	@Charlie?36
809374	Charlie?	Slane	male	white	25	Gauteng	SawSee	2016/03/09	Charlie?361@yahoo.com	13:14:00.000	00:00:21.000	@Charlie?36
787730	Dion?	Hier	male	white	32	Mpumalanga	Cartoon Network	2016/03/26	Dion?331@yahoo.com	12:44:00.000	00:04:27.000	@Dion?33
797667	Abel?	Hier	male	white	29	North West	E! Entertainment	2016/03/02	Abel?184@abcmail.com	11:07:00.000	00:00:30.000	@Abel?18
926603	Brendan?	Paradis	male	indian_asian	28	Gauteng	ICC Cricket World Cup 2011	2016/03/24	Brendan?452@gmail.com	09:45:00.000	00:25:38.000	@Brendan?45
940093	Kip?	Lavoie	male	coloured	45	Western Cape	ICC Cricket World Cup 2011	2016/02/25	Kip?145@mailxyz.com	09:28:00.000	00:41:22.000	@Kip?14
940093	Kip?	Lavoie	male	coloured	45	Western Cape	CNN	2016/03/29	Kip?145@mailxyz.com	19:34:00.000	00:00:29.000	@Kip?14
630358	Anette?	Leicht	female	black	34	Western Cape	Channel O	2016/03/30	Anette?371@yahoo.com	11:55:00.000	01:51:12.000	@Anette?37
630358	Anette?	Leicht	female	black	34	Western Cape	Africa Magic	2016/02/22	Anette?371@yahoo.com	08:29:00.000	00:21:31.000	@Anette?37
803936	Jared?	Singer	male	coloured	35	Gauteng	Africa Magic	2016/03/02	Jared?501@yahoo.com	09:38:00.000	00:00:57.000	@Jared?50
803936	Jared?	Singer	male	coloured	35	Gauteng	E! Entertainment	2016/03/11	Jared?501@yahoo.com	08:40:00.000	00:00:34.000	@Jared?50
803936	Jared?	Singer	male	coloured	35	Gauteng	Africa Magic	2016/02/24	Jared?501@yahoo.com	11:23:00.000	00:01:24.000	@Jared?50
803936	Jared?	Singer	male	coloured	35	Gauteng	Channel O	2016/02/24	Jared?501@yahoo.com	08:33:00.000	00:03:24.000	@Jared?50
2360203	Stacy?	Zweifel	male	black	42	Eastern Cape	Break in transmission	2016/02/27	Stacy?272@gmail.com	17:11:00.000	00:00:19.000	@Stacy?27
820878	Stefan?	Leicht	male	coloured	26	Western Cape	Trace TV	2016/02/23	Stefan?464@abcmail.com	15:26:00.000	00:04:00.000	@Stefan?46
820878	Stefan?	Leicht	male	coloured	26	Western Cape	Trace TV	2016/03/30	Stefan?464@abcmail.com	12:19:00.000	00:00:51.000	@Stefan?46
820878	Stefan?	Leicht	male	coloured	26	Western Cape	CNN	2016/03/31	Stefan?464@abcmail.com	21:19:00.000	00:00:48.000	@Stefan?46
820879	Dee?	Hoadley	male	black	28	Gauteng	SawSee	2016/03/14	Dee?215@mailxyz.com	11:51:00.000	00:04:58.000	@Dee?21
820879	Dee?	Hoadley	male	black	28	Gauteng	Africa Magic	2016/03/06	Dee?215@mailxyz.com	05:02:00.000	00:01:31.000	@Dee?21
789072	Robby?	Restivo	male	black	42	Gauteng	CNN	2016/02/26	Robby?164@abcmail.com	15:53:00.000	00:00:13.000	@Robby?16
789072	Robby?	Restivo	male	black	42	Gauteng	SuperSport Blitz	2016/03/15	Robby?164@abcmail.com	10:20:00.000	00:03:28.000	@Robby?16
789072	Robby?	Restivo	male	black	42	Gauteng	SuperSport Blitz	2016/03/12	Robby?164@abcmail.com	14:47:00.000	00:07:22.000	@Robby?16
789072	Robby?	Restivo	male	black	42	Gauteng	SuperSport Blitz	2016/02/08	Robby?164@abcmail.com	10:45:00.000	00:00:20.000	@Robby?16
2287122	Stefan?	Curran	male	coloured	29	Western Cape	Supersport Live Events	2016/03/10	Stefan?465@mailxyz.com	10:50:00.000	00:31:48.000	@Stefan?46
789076	Reagan?	Biggers	female	black	31	Mpumalanga	Cartoon Network	2016/03/10	Reagan?324@abcmail.com	19:13:00.000	00:02:43.000	@Reagan?32
772221	Samuel?	Hier	male	black	48	North West	MK	2016/02/11	Samuel?265@mailxyz.com	19:35:00.000	00:02:23.000	@Samuel?26
789078	Shane?	Roquemore	male	white	27	Northern Cape	Cartoon Network	2016/01/20	Shane?23@mail.com	05:20:00.000	00:00:26.000	@Shane?2
789078	Shane?	Roquemore	male	white	27	Northern Cape	Trace TV	2016/01/18	Shane?23@mail.com	13:06:00.000	00:01:09.000	@Shane?2
930477	Stephen?	Paradis	male	indian_asian	34	Gauteng	E! Entertainment	2016/02/20	Stephen?155@mailxyz.com	16:51:00.000	01:47:02.000	@Stephen?15
930477	Stephen?	Paradis	male	indian_asian	34	Gauteng	CNN	2016/01/10	Stephen?155@mailxyz.com	07:34:00.000	00:32:45.000	@Stephen?15
930477	Stephen?	Paradis	male	indian_asian	34	Gauteng	CNN	2016/01/19	Stephen?155@mailxyz.com	18:42:00.000	01:09:30.000	@Stephen?15
793905	Winona?	Wigfall	female	black	41	Limpopo	Africa Magic	2016/01/18	Winona?112@gmail.com	17:49:00.000	00:01:10.000	@Winona?11
793905	Winona?	Wigfall	female	black	41	Limpopo	Africa Magic	2016/03/05	Winona?112@gmail.com	21:12:00.000	00:01:30.000	@Winona?11
809380	Donald?	Leicht	male	white	32	Free State	ICC Cricket World Cup 2011	2016/03/06	Donald?221@yahoo.com	05:25:00.000	00:45:44.000	@Donald?22
808186	Abel?	Nicholls	male	black	26	Gauteng	Channel O	2016/03/06	Abel?184@abcmail.com	07:09:00.000	00:00:24.000	@Abel?18
808186	Abel?	Nicholls	male	black	26	Gauteng	Trace TV	2016/03/30	Abel?184@abcmail.com	11:17:00.000	00:01:03.000	@Abel?18
808186	Abel?	Nicholls	male	black	26	Gauteng	Channel O	2016/02/04	Abel?184@abcmail.com	08:42:00.000	00:00:12.000	@Abel?18
809382	Dion?	Nicholls	male	black	24	Gauteng	Africa Magic	2016/02/01	Dion?333@mail.com	20:10:00.000	00:14:31.000	@Dion?33
809382	Dion?	Nicholls	male	black	24	Gauteng	CNN	2016/02/28	Dion?333@mail.com	05:58:00.000	00:04:38.000	@Dion?33
786446	Anette?	Leicht	female	None	56	Free State	Africa Magic	2016/01/05	Anette?14@abcmail.com	21:33:00.000	00:02:47.000	@Anette?1
789082	Cory?	Mcculloch	male	indian_asian	26	Limpopo	Supersport Live Events	2016/01/10	Cory?103@mail.com	04:43:00.000	00:18:00.000	@Cory?10
789082	Cory?	Mcculloch	male	indian_asian	26	Limpopo	Supersport Live Events	2016/02/18	Cory?103@mail.com	20:23:00.000	03:36:14.000	@Cory?10
789082	Cory?	Mcculloch	male	indian_asian	26	Limpopo	ICC Cricket World Cup 2011	2016/02/12	Cory?103@mail.com	00:38:00.000	01:49:16.000	@Cory?10
789082	Cory?	Mcculloch	male	indian_asian	26	Limpopo	Supersport Live Events	2016/03/22	Cory?103@mail.com	18:50:00.000	00:04:32.000	@Cory?10
789082	Cory?	Mcculloch	male	indian_asian	26	Limpopo	Supersport Live Events	2016/03/05	Cory?103@mail.com	17:30:00.000	00:00:36.000	@Cory?10
483	Hyman?	Lavoie	male	coloured	34	Western Cape	CNN	2016/03/06	Hyman?83@mail.com	09:20:00.000	00:00:00.000	@Hyman?8
820897	Stefan?	Leicht	male	black	38	Gauteng	SuperSport Blitz	2016/03/09	Stefan?465@mailxyz.com	04:54:00.000	00:07:10.000	@Stefan?46
806707	Hyman?	Marek	male	coloured	34	Western Cape	SuperSport Blitz	2016/03/09	Hyman?84@abcmail.com	18:00:00.000	00:06:16.000	@Hyman?8
786452	Earl?	Sytsma	male	white	28	Gauteng	Supersport Live Events	2016/03/14	Earl?422@gmail.com	23:35:00.000	00:01:22.000	@Earl?42
786452	Earl?	Sytsma	male	white	28	Gauteng	Boomerang	2016/03/12	Earl?422@gmail.com	12:18:00.000	00:20:51.000	@Earl?42
940108	Donald?	Mastrangelo	male	black	22	Mpumalanga	Trace TV	2016/03/12	Donald?221@yahoo.com	12:19:00.000	00:00:27.000	@Donald?22
940108	Donald?	Mastrangelo	male	black	22	Mpumalanga	ICC Cricket World Cup 2011	2016/03/16	Donald?221@yahoo.com	00:02:00.000	00:03:14.000	@Donald?22
940108	Donald?	Mastrangelo	male	black	22	Mpumalanga	Cartoon Network	2016/03/16	Donald?221@yahoo.com	00:14:00.000	00:00:00.000	@Donald?22
866623	Markus?	Pilot	male	other	40	Western Cape	CNN	2016/03/24	Markus?195@mailxyz.com	12:17:00.000	00:11:32.000	@Markus?19
772227	Torrie?	Mcclaine	female	black	29	Limpopo	Africa Magic	2016/03/11	Torrie?131@yahoo.com	16:58:00.000	00:00:00.000	@Torrie?13
772227	Torrie?	Mcclaine	female	black	29	Limpopo	Trace TV	2016/02/06	Torrie?131@yahoo.com	06:56:00.000	00:00:45.000	@Torrie?13
764800	Samuel?	Sieren	male	black	28	Gauteng	DStv Events 1	2016/02/06	Samuel?265@mailxyz.com	10:38:00.000	00:12:10.000	@Samuel?26
866624	Claud?	Mastrangelo	male	white	19	Free State	Supersport Live Events	2016/02/06	Claud?341@yahoo.com	19:55:00.000	00:01:56.000	@Claud?34
866624	Claud?	Mastrangelo	male	white	19	Free State	Trace TV	2016/03/06	Claud?341@yahoo.com	12:38:00.000	00:03:00.000	@Claud?34
809387	Cory?	Sieren	male	white	24	North West	Africa Magic	2016/02/12	Cory?102@gmail.com	17:16:00.000	00:00:35.000	@Cory?10
925034	Loyd?	Tancredi	male	indian_asian	37	Gauteng	ICC Cricket World Cup 2011	2016/03/06	Loyd?494@abcmail.com	13:58:00.000	00:00:06.000	@Loyd?49
866626	Raymundo?	Luthy	male	black	26	Free State	Channel O	2016/03/06	Raymundo?434@abcmail.com	14:00:00.000	00:00:45.000	@Raymundo?43
772230	Loyd?	Slane	male	black	21	Mpumalanga	Africa Magic	2016/03/27	Loyd?492@gmail.com	16:07:00.000	00:07:24.000	@Loyd?49
772230	Loyd?	Slane	male	black	21	Mpumalanga	Cartoon Network	2016/03/27	Loyd?492@gmail.com	14:51:00.000	00:00:00.000	@Loyd?49
772230	Loyd?	Slane	male	black	21	Mpumalanga	SawSee	2016/02/05	Loyd?492@gmail.com	15:17:00.000	00:00:06.000	@Loyd?49
772230	Loyd?	Slane	male	black	21	Mpumalanga	Supersport Live Events	2016/03/24	Loyd?492@gmail.com	10:46:00.000	00:34:06.000	@Loyd?49
772230	Loyd?	Slane	male	black	21	Mpumalanga	Boomerang	2016/02/06	Loyd?492@gmail.com	16:10:00.000	00:00:06.000	@Loyd?49
772230	Loyd?	Slane	male	black	21	Mpumalanga	Cartoon Network	2016/02/06	Loyd?492@gmail.com	16:18:00.000	00:00:15.000	@Loyd?49
809392	Hugh	Tancredi	male	coloured	37	Western Cape	ICC Cricket World Cup 2011	2016/03/27	Hugh11@yahoo.com	16:58:00.000	00:04:16.000	@Hugh1
892936	Dee?	Martello	male	black	32	Northern Cape	Africa Magic	2016/03/26	Dee?214@abcmail.com	17:00:00.000	00:00:44.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Africa Magic	2016/03/20	Dee?214@abcmail.com	20:18:00.000	00:10:49.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Africa Magic	2016/03/26	Dee?214@abcmail.com	10:25:00.000	00:12:50.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Trace TV	2016/01/11	Dee?214@abcmail.com	20:08:00.000	00:04:36.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Africa Magic	2016/01/31	Dee?214@abcmail.com	22:06:00.000	00:02:42.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Africa Magic	2016/02/03	Dee?214@abcmail.com	13:31:00.000	00:01:11.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Africa Magic	2016/01/18	Dee?214@abcmail.com	15:04:00.000	00:00:07.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Africa Magic	2016/03/24	Dee?214@abcmail.com	12:31:00.000	00:01:14.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Africa Magic	2016/02/18	Dee?214@abcmail.com	10:25:00.000	00:00:14.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Africa Magic	2016/01/04	Dee?214@abcmail.com	16:11:00.000	00:03:24.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Channel O	2016/03/14	Dee?214@abcmail.com	07:08:00.000	00:07:51.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Supersport Live Events	2016/03/07	Dee?214@abcmail.com	14:45:00.000	00:11:50.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Channel O	2016/02/24	Dee?214@abcmail.com	15:57:00.000	00:01:42.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	Africa Magic	2016/02/25	Dee?214@abcmail.com	21:13:00.000	00:05:58.000	@Dee?21
892936	Dee?	Martello	male	black	32	Northern Cape	ICC Cricket World Cup 2011	2016/03/26	Dee?214@abcmail.com	13:50:00.000	00:15:22.000	@Dee?21
1106931	Randy?	Mcclaine	male	black	20	Gauteng	Channel O	2016/03/21	Randy?395@mailxyz.com	12:34:00.000	00:07:33.000	@Randy?39
1106931	Randy?	Mcclaine	male	black	20	Gauteng	Supersport Live Events	2016/03/26	Randy?395@mailxyz.com	22:02:00.000	00:00:46.000	@Randy?39
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Channel O	2016/03/26	Raymundo?432@gmail.com	20:09:00.000	00:00:33.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Trace TV	2016/01/02	Raymundo?432@gmail.com	09:49:00.000	00:21:06.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Trace TV	2016/03/05	Raymundo?432@gmail.com	12:57:00.000	00:24:03.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Africa Magic	2016/03/06	Raymundo?432@gmail.com	09:33:00.000	00:01:24.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Boomerang	2016/03/06	Raymundo?432@gmail.com	08:32:00.000	00:00:48.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Trace TV	2016/01/02	Raymundo?432@gmail.com	12:42:00.000	00:00:45.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Channel O	2016/01/30	Raymundo?432@gmail.com	14:11:00.000	00:01:36.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Trace TV	2016/01/01	Raymundo?432@gmail.com	11:25:00.000	00:05:03.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Trace TV	2016/01/08	Raymundo?432@gmail.com	14:50:00.000	00:22:27.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Channel O	2016/01/01	Raymundo?432@gmail.com	02:37:00.000	00:06:48.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Boomerang	2016/02/12	Raymundo?432@gmail.com	16:51:00.000	00:02:43.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Channel O	2016/03/01	Raymundo?432@gmail.com	00:30:00.000	00:01:27.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Trace TV	2016/01/01	Raymundo?432@gmail.com	14:32:00.000	00:00:45.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Boomerang	2016/01/13	Raymundo?432@gmail.com	14:27:00.000	00:02:13.000	@Raymundo?43
2406529	Raymundo?	Wigfall	male	black	26	Northern Cape	Boomerang	2016/03/14	Raymundo?432@gmail.com	07:40:00.000	00:01:58.000	@Raymundo?43
